station,model,change_5yr_flood,change_10yr_flood,change_20yr_flood,precip_rmse,method,distribution
01108000,HBV Recalib,1.2986830666107405,1.465929026089027,1.6686410807748473,3.5747952730902646,mle,gev
01108000,Full-Hymod,-1.572321265706873,-1.593582240512868,-1.578502161518962,3.5747952730902646,mle,gev
01108000,Hymod,19.14310391194938,23.446443151015245,28.36341117203021,3.5747952730902646,mle,gev
01108000,LSTM,-3.134100291556045,-2.541322041761818,-1.8624440197184384,3.5747952730902646,mle,gev
01108000,FULL-HYMOD-LSTM,6.860625825170983,6.762879044662146,6.670947884137643,3.5747952730902646,mle,gev
01108000,HYMOD-LSTM,16.816465968643946,21.491144157301335,26.784572569226825,3.5747952730902646,mle,gev
01108000,HBV Recalib,-2.2813661930184823,-2.6843757164750954,-3.128494105925018,4.717988872592149,mle,gev
01108000,Full-Hymod,-7.404095444717051,-9.415117652001038,-11.546362713321248,4.717988872592149,mle,gev
01108000,Hymod,18.80144090506036,22.731420216603993,27.175927497246995,4.717988872592149,mle,gev
01108000,LSTM,-2.2774318660937505,-1.3257529670513257,-0.1967423626790783,4.717988872592149,mle,gev
01108000,FULL-HYMOD-LSTM,1.9423283578995996,1.2213800269940567,0.552333440964329,4.717988872592149,mle,gev
01108000,HYMOD-LSTM,16.963620521234756,20.96556690183209,25.445393491301125,4.717988872592149,mle,gev
01108000,HBV Recalib,-0.09861705143865596,-0.5844401144279914,-1.107876451654617,4.531463342967762,mle,gev
01108000,Full-Hymod,-2.47355702366953,-3.542341674778961,-4.6691159580842,4.531463342967762,mle,gev
01108000,Hymod,8.23279203454014,8.349055604960466,8.5562982167963,4.531463342967762,mle,gev
01108000,LSTM,-1.2993153645958673,-0.8653281164004571,-0.36941894890167326,4.531463342967762,mle,gev
01108000,FULL-HYMOD-LSTM,-0.8068742549740939,-2.01798894307992,-3.204666819083232,4.531463342967762,mle,gev
01108000,HYMOD-LSTM,3.2824686581096447,3.0581615998072493,2.918853158055688,4.531463342967762,mle,gev
01108000,HBV Recalib,-1.2636879796092115,-1.7009430570082262,-2.18115207910553,4.324107330914884,mle,gev
01108000,Full-Hymod,-1.0497108778937028,-1.092120261196924,-1.1331272790867253,4.324107330914884,mle,gev
01108000,Hymod,13.063468016014067,15.510549874196542,18.359291113130222,4.324107330914884,mle,gev
01108000,LSTM,-0.19134491657619712,1.269501036142744,2.928624691336667,4.324107330914884,mle,gev
01108000,FULL-HYMOD-LSTM,3.2112739322896484,3.1594005750053302,3.190224758046675,4.324107330914884,mle,gev
01108000,HYMOD-LSTM,8.52383448027748,10.172744443298438,12.087340354980732,4.324107330914884,mle,gev
01108000,HBV Recalib,0.015206942392123501,-0.027821623893457215,-0.08470219243135091,4.324107330914884,mle,gev
01108000,Full-Hymod,-2.9001796935443807,-3.138541804590166,-3.3733265439433904,4.324107330914884,mle,gev
01108000,Hymod,12.673363703194251,14.994652010929101,17.698891478121283,4.324107330914884,mle,gev
01108000,LSTM,-0.19134491657619712,1.269501036142744,2.928624691336667,4.324107330914884,mle,gev
01108000,FULL-HYMOD-LSTM,0.5004461871281656,-0.6861254028448656,-1.8940265457423795,4.324107330914884,mle,gev
01108000,HYMOD-LSTM,8.188012862147023,9.769346751190263,11.612917307958938,4.324107330914884,mle,gev
01108000,HBV Recalib,0.6383773696135879,0.7138083082272164,0.7925514114929086,5.617492605064467,mle,gev
01108000,Full-Hymod,-22.64278694148627,-28.899113689598362,-35.24229531413471,5.617492605064467,mle,gev
01108000,Hymod,9.492344964083447,10.134137965584138,10.916356675807712,5.617492605064467,mle,gev
01108000,LSTM,-1.1278110920804805,-0.23116842484992262,0.765562229157533,5.617492605064467,mle,gev
01108000,FULL-HYMOD-LSTM,4.335333818823214,4.345962298131736,4.426826477304671,5.617492605064467,mle,gev
01108000,HYMOD-LSTM,5.117378434786659,5.695974944679927,6.455822844411205,5.617492605064467,mle,gev
01108000,HBV Recalib,-0.21223316684053817,-0.018926763668677182,0.19573563385310067,6.080171635956499,mle,gev
01108000,Full-Hymod,-3.3096965119328505,-3.755443000004928,-4.2001144941131825,6.080171635956499,mle,gev
01108000,Hymod,7.737818021343932,7.4715077549813,7.2633701624566065,6.080171635956499,mle,gev
01108000,LSTM,-4.183492280574459,-4.662777246543143,-5.224851987121027,6.080171635956499,mle,gev
01108000,FULL-HYMOD-LSTM,2.20944075754929,0.9987563418771845,-0.32931324288026964,6.080171635956499,mle,gev
01108000,HYMOD-LSTM,3.171407776210163,3.057832932507745,2.995796142814262,6.080171635956499,mle,gev
01108000,HBV Recalib,-7.8780388536759265,-8.851790622380708,-9.851578873932185,4.868077400736173,mle,gev
01108000,Full-Hymod,-12.964451543809355,-15.009311561657873,-17.106156039673046,4.868077400736173,mle,gev
01108000,Hymod,9.559032806158363,9.229467858980833,8.834901015459288,4.868077400736173,mle,gev
01108000,LSTM,-3.361079834153185,-2.9164328714217573,-2.369199286163804,4.868077400736173,mle,gev
01108000,FULL-HYMOD-LSTM,-1.1907476346453052,-2.4988576203704875,-3.7822301500658666,4.868077400736173,mle,gev
01108000,HYMOD-LSTM,23.17018408737905,28.242596484956835,33.84977116140057,4.868077400736173,mle,gev
01108000,HBV Recalib,-3.687641567901064,-4.688383020446486,-5.749293549967479,5.089638382780214,mle,gev
01108000,Full-Hymod,-4.379428499429171,-5.5575067612616085,-6.790910609117492,5.089638382780214,mle,gev
01108000,Hymod,6.836089088355301,6.184754402157367,5.579914679296078,5.089638382780214,mle,gev
01108000,LSTM,-2.1564055492351386,-1.9953488244632727,-1.7825660828151442,5.089638382780214,mle,gev
01108000,FULL-HYMOD-LSTM,-0.8969475674652783,-2.2205219931792772,-3.5205035476053395,5.089638382780214,mle,gev
01108000,HYMOD-LSTM,2.404567267409668,2.1743515256415034,2.0409280177715807,5.089638382780214,mle,gev
01108000,HBV Recalib,1.3334995914847294,1.5833485863819483,1.875772872596512,3.559116515621704,mle,gev
01108000,Full-Hymod,-0.4444834733724301,-0.21829347467975246,0.0747515574596136,3.559116515621704,mle,gev
01108000,Hymod,15.695266085303295,18.917433832289618,22.630088874183237,3.559116515621704,mle,gev
01108000,LSTM,-3.298581200899066,-2.8935169583677176,-2.4320365339201597,3.559116515621704,mle,gev
01108000,FULL-HYMOD-LSTM,7.513274973108066,7.668878497732258,7.873526531536346,3.559116515621704,mle,gev
01108000,HYMOD-LSTM,12.921588913896848,16.421693108408686,20.420926597475944,3.559116515621704,mle,gev
01108000,HBV Recalib,0.8848938059076588,1.1719537370793915,1.491247404326515,4.276287594760213,mle,gev
01108000,Full-Hymod,-3.496256053687876,-3.3430938220918787,-3.117802695584846,4.276287594760213,mle,gev
01108000,Hymod,10.016518846538478,11.081187716364866,12.3558466076753,4.276287594760213,mle,gev
01108000,LSTM,-0.176860055705788,1.205135049012803,2.7890562796370517,4.276287594760213,mle,gev
01108000,FULL-HYMOD-LSTM,0.2812059865305221,-0.9740681101532225,-2.2187294547852865,4.276287594760213,mle,gev
01108000,HYMOD-LSTM,6.286807075482525,7.21161904953096,8.34867346359093,4.276287594760213,mle,gev
01108000,HBV Recalib,-2.162389448017458,-3.0658055645627442,-4.013678468120185,5.148376155457157,mle,gev
01108000,Full-Hymod,-3.0284543645602566,-4.422150303875196,-5.896520604353759,5.148376155457157,mle,gev
01108000,Hymod,5.818377976136462,5.251011264222598,4.74292040858268,5.148376155457157,mle,gev
01108000,LSTM,-1.1428974489508033,-0.8542839108228346,-0.5208502207559835,5.148376155457157,mle,gev
01108000,FULL-HYMOD-LSTM,1.7051745464808459,0.9804145255875127,0.29899125229087,5.148376155457157,mle,gev
01108000,HYMOD-LSTM,3.1843209628478863,3.040984680300328,2.9763910276902337,5.148376155457157,mle,gev
01108000,HBV Recalib,-1.0639185188774976,-1.2431795541476758,-1.4549441316365659,4.101690536351682,mle,gev
01108000,Full-Hymod,-3.4493185756092677,-4.005802237152185,-4.616243125075586,4.101690536351682,mle,gev
01108000,Hymod,14.446723238337913,17.359192677034635,20.712699022456455,4.101690536351682,mle,gev
01108000,LSTM,-0.6750064408618623,0.37765563586687634,1.5567388026096403,4.101690536351682,mle,gev
01108000,FULL-HYMOD-LSTM,0.9244363773421753,0.1612105846548637,-0.5536738935181518,4.101690536351682,mle,gev
01108000,HYMOD-LSTM,9.476895721491779,11.267861377583504,13.316390180434318,4.101690536351682,mle,gev
01108000,HBV Recalib,-3.742261106251675,-4.585246760730671,-5.481571289414662,6.518054803446247,mle,gev
01108000,Full-Hymod,-4.77670569968517,-5.244759071813377,-5.758384715211969,6.518054803446247,mle,gev
01108000,Hymod,11.293206004054763,12.127548907804037,13.101074879546314,6.518054803446247,mle,gev
01108000,LSTM,-5.821429277893013,-5.876601363885445,-5.873036502978069,6.518054803446247,mle,gev
01108000,FULL-HYMOD-LSTM,4.650921826641156,5.622867954588463,6.783811451488312,6.518054803446247,mle,gev
01108000,HYMOD-LSTM,2.7144661146657842,2.8199744317995687,3.0337363166202014,6.518054803446247,mle,gev
01108000,HBV Recalib,-2.1720932713138508,-2.3444550999841907,-2.5428924919696314,3.9911736272414085,mle,gev
01108000,Full-Hymod,-4.05691935719857,-5.2195080646637475,-6.474963107123181,3.9911736272414085,mle,gev
01108000,Hymod,15.27410226606558,18.438158589414893,22.07942684189718,3.9911736272414085,mle,gev
01108000,LSTM,-6.523523560940737,-7.879652884636002,-9.396861243169846,3.9911736272414085,mle,gev
01108000,FULL-HYMOD-LSTM,6.929796549248357,7.307769067475299,7.7504237408020735,3.9911736272414085,mle,gev
01108000,HYMOD-LSTM,12.510522409430646,15.451405720721347,18.760844538417984,3.9911736272414085,mle,gev
01108000,HBV Recalib,1.2451837783729403,0.9421132042503793,0.622227991746259,3.5648412782473193,mle,gev
01108000,Full-Hymod,-2.8500291036347427,-3.8519247607337395,-4.890471397901509,3.5648412782473193,mle,gev
01108000,Hymod,7.108567253134392,6.885372500585538,6.743707612400225,3.5648412782473193,mle,gev
01108000,LSTM,-4.871206212636075,-5.531230229739092,-6.220350620152403,3.5648412782473193,mle,gev
01108000,FULL-HYMOD-LSTM,5.234445975902146,4.426940687773046,3.579941194028267,3.5648412782473193,mle,gev
01108000,HYMOD-LSTM,4.277157912706164,4.4113121554780825,4.632061226600847,3.5648412782473193,mle,gev
01108000,HBV Recalib,0.3919104634039705,0.9960448081333642,1.6711906088767794,4.3576171852532966,mle,gev
01108000,Full-Hymod,-4.348089393348524,-4.2303000187203805,-4.064460219076237,4.3576171852532966,mle,gev
01108000,Hymod,7.82355701315651,7.7900758671189365,7.8303401015837615,4.3576171852532966,mle,gev
01108000,LSTM,-0.5886221247720229,0.5198080762851429,1.782527027277629,4.3576171852532966,mle,gev
01108000,FULL-HYMOD-LSTM,0.9831337061159982,0.13923689518679616,-0.6590069655542017,4.3576171852532966,mle,gev
01108000,HYMOD-LSTM,3.287241130301407,2.9439350104702715,2.6498950268514196,4.3576171852532966,mle,gev
01108000,HBV Recalib,5.192132596807777,7.073593117576248,9.124937881073489,4.199663334352581,mle,gev
01108000,Full-Hymod,-4.300092524341064,-4.650670410814236,-4.985712976972766,4.199663334352581,mle,gev
01108000,Hymod,9.679506418147788,10.782710537475296,12.088549201572825,4.199663334352581,mle,gev
01108000,LSTM,-1.3423505752066092,-0.4449461029171182,0.5721035189384782,4.199663334352581,mle,gev
01108000,FULL-HYMOD-LSTM,-0.041591961978834746,-1.4446226459369171,-2.843137865910073,4.199663334352581,mle,gev
01108000,HYMOD-LSTM,6.648595514626587,7.893585163136986,9.399630389429639,4.199663334352581,mle,gev
01108000,HBV Recalib,-3.52198494003202,-4.007697759263689,-4.551719370486764,4.491253518429299,mle,gev
01108000,Full-Hymod,-3.451642741120748,-4.094763526441454,-4.785076745477149,4.491253518429299,mle,gev
01108000,Hymod,6.612448977323529,6.082076761844091,5.58293549912986,4.491253518429299,mle,gev
01108000,LSTM,-1.4346782125162774,-1.1512373575144403,-0.8442034747746732,4.491253518429299,mle,gev
01108000,FULL-HYMOD-LSTM,0.34586016717527723,-0.7877540233412486,-1.915317262085706,4.491253518429299,mle,gev
01108000,HYMOD-LSTM,2.8581021617684037,2.6274997826082185,2.4826525408924596,4.491253518429299,mle,gev
01108000,HBV Recalib,-0.4748249872819992,-0.7015570523935857,-0.9394085671662626,3.2780875168399515,mle,gev
01108000,Full-Hymod,-4.122263685982313,-5.440778150651212,-6.8341475724111405,3.2780875168399515,mle,gev
01108000,Hymod,7.040004965457653,7.034753455174979,7.152915553885034,3.2780875168399515,mle,gev
01108000,LSTM,-5.16059558800864,-5.187408076934441,-5.118463303964122,3.2780875168399515,mle,gev
01108000,FULL-HYMOD-LSTM,7.516523507094206,7.742243698750276,8.01664377083749,3.2780875168399515,mle,gev
01108000,HYMOD-LSTM,4.355574981386509,4.596661532207412,4.9700868412747194,3.2780875168399515,mle,gev
01108000,HBV Recalib,-1.0460622673400337,-1.4108978804138053,-1.781006248819553,3.3204079747321367,mle,gev
01108000,Full-Hymod,-3.1700349988385295,-3.8818158769838895,-4.604314350029196,3.3204079747321367,mle,gev
01108000,Hymod,5.533348090160384,5.09891030352304,4.750765648053791,3.3204079747321367,mle,gev
01108000,LSTM,-6.336715113991562,-7.264492274202051,-8.249044764064136,3.3204079747321367,mle,gev
01108000,FULL-HYMOD-LSTM,5.068907954456817,4.4125381988029275,3.748640679109357,3.3204079747321367,mle,gev
01108000,HYMOD-LSTM,1.6851538351000812,0.5840001977120455,-0.559182392790845,3.3204079747321367,mle,gev
01108000,HBV Recalib,-0.2516848772020728,-0.3411692643794524,-0.45142230704153263,2.2215805744451793,mle,gev
01108000,Full-Hymod,-1.3232400851755974,-1.262109790824601,-1.1707460540773962,2.2215805744451793,mle,gev
01108000,Hymod,8.576663282703558,9.16851029487514,9.925841731467628,2.2215805744451793,mle,gev
01108000,LSTM,1.151554439088759,1.443857111532859,1.775757371347451,2.2215805744451793,mle,gev
01108000,FULL-HYMOD-LSTM,4.958670525417771,4.786575442263139,4.6744391826051235,2.2215805744451793,mle,gev
01108000,HYMOD-LSTM,7.4930398620766,8.02836421479578,8.665197591940267,2.2215805744451793,mle,gev
01108000,HBV Recalib,-0.23453082345100285,-0.10261959560344813,0.04155557600277149,3.9463032471697677,mle,gev
01108000,Full-Hymod,-2.678055387616329,-3.090181516132846,-3.524965205092295,3.9463032471697677,mle,gev
01108000,Hymod,19.77998092341051,24.37729914752434,29.624805897080968,3.9463032471697677,mle,gev
01108000,LSTM,-3.9356955865554446,-3.9891336598100073,-4.053359885174802,3.9463032471697677,mle,gev
01108000,FULL-HYMOD-LSTM,7.549888630097698,7.830504797586624,8.154813343512636,3.9463032471697677,mle,gev
01108000,HYMOD-LSTM,16.39578464760701,20.875456456337933,25.938939372567567,3.9463032471697677,mle,gev
01108000,HBV Recalib,-0.2779789230427534,-0.04492438608862237,0.2062866855325396,3.5462248905566787,mle,gev
01108000,Full-Hymod,-9.122800339904051,-11.40210907624072,-13.809883041003951,3.5462248905566787,mle,gev
01108000,Hymod,6.534898782422275,6.377695531511943,6.28890901787495,3.5462248905566787,mle,gev
01108000,LSTM,-8.301273310935763,-9.755306115608835,-11.306560694435381,3.5462248905566787,mle,gev
01108000,FULL-HYMOD-LSTM,8.181085117421263,8.659236113366454,9.202983755583013,3.5462248905566787,mle,gev
01108000,HYMOD-LSTM,3.286361504212744,2.84469926497151,2.434287564577872,3.5462248905566787,mle,gev
01108000,HBV Recalib,-0.7365472126199357,-0.771401244915106,-0.8142248142668649,2.4838575740594506,mle,gev
01108000,Full-Hymod,-2.517091889511084,-2.982818417472692,-3.474424890306728,2.4838575740594506,mle,gev
01108000,Hymod,9.152350146340972,10.017562231729684,11.073916627094135,2.4838575740594506,mle,gev
01108000,LSTM,1.2435869918576472,1.6180420020794788,2.0412069511736615,2.4838575740594506,mle,gev
01108000,FULL-HYMOD-LSTM,3.4547317902598564,2.78030080546095,2.1259205573440205,2.4838575740594506,mle,gev
01108000,HYMOD-LSTM,7.791224181977919,8.409451834300711,9.135132611869476,2.4838575740594506,mle,gev
01108000,HBV Recalib,-0.6860738287229555,-0.7238120423240133,-0.7437352662532479,2.5681234189498503,mle,gev
01108000,Full-Hymod,-2.7795028103402935,-3.586637944724509,-4.435643419405897,2.5681234189498503,mle,gev
01108000,Hymod,10.831425973620139,12.171640158100487,13.7480828649017,2.5681234189498503,mle,gev
01108000,LSTM,1.2807702932071994,1.6167646622211223,2.0049179386118343,2.5681234189498503,mle,gev
01108000,FULL-HYMOD-LSTM,4.172129586170515,3.538393929678316,2.920302736667079,2.5681234189498503,mle,gev
01108000,HYMOD-LSTM,9.28348562907166,10.516081664421375,11.930187659588249,2.5681234189498503,mle,gev
01108000,HBV Recalib,-0.3585958865730099,-0.411534974167731,-0.47487222325015743,4.195751808438074,mle,gev
01108000,Full-Hymod,-2.062022773233691,-2.9683204406316026,-3.9445226921346705,4.195751808438074,mle,gev
01108000,Hymod,15.586489225699722,18.774725075540022,22.435354540723097,4.195751808438074,mle,gev
01108000,LSTM,-0.6146745825721336,0.2541339335545274,1.2241827498275661,4.195751808438074,mle,gev
01108000,FULL-HYMOD-LSTM,2.7147122555802667,2.3763910618767436,2.115149734662449,4.195751808438074,mle,gev
01108000,HYMOD-LSTM,12.06421961850814,14.616035784717056,17.504074830250012,4.195751808438074,mle,gev
01108000,HBV Recalib,-1.3297476079354738,-1.6222029354818934,-1.9391661221164593,3.6659838261225017,mle,gev
01108000,Full-Hymod,-5.334132934437636,-6.4411459815247785,-7.618918303448927,3.6659838261225017,mle,gev
01108000,Hymod,12.217009276526284,14.313247870276271,16.75321654098658,3.6659838261225017,mle,gev
01108000,LSTM,-6.286668425314171,-7.33877521591757,-8.506485692452605,3.6659838261225017,mle,gev
01108000,FULL-HYMOD-LSTM,7.441401896346727,8.016311558531832,8.677733415298711,3.6659838261225017,mle,gev
01108000,HYMOD-LSTM,8.558396916597138,10.048422830781824,11.737405956718593,3.6659838261225017,mle,gev
01108000,HBV Recalib,-0.7395728845161171,-0.8009064258415179,-0.8549514156624696,3.9113567827802846,mle,gev
01108000,Full-Hymod,-7.004069113971787,-8.149719719971792,-9.342308467461265,3.9113567827802846,mle,gev
01108000,Hymod,6.391277539002285,6.095701433715073,5.871757857348676,3.9113567827802846,mle,gev
01108000,LSTM,-6.471325771997748,-7.468650584137497,-8.525095879592905,3.9113567827802846,mle,gev
01108000,FULL-HYMOD-LSTM,6.009876598340677,5.493769365247573,4.942878587821513,3.9113567827802846,mle,gev
01108000,HYMOD-LSTM,3.1826096937581667,2.6894025535300603,2.2217588566038238,3.9113567827802846,mle,gev
01108000,HBV Recalib,-3.0250480453530484,-3.679138095860953,-4.367320535852051,3.473526687590353,mle,gev
01108000,Full-Hymod,-4.92571651408556,-6.2135038229615756,-7.57241794128758,3.473526687590353,mle,gev
01108000,Hymod,5.019070999911367,4.3356906214685225,3.699785576491365,3.473526687590353,mle,gev
01108000,LSTM,-5.724750541957462,-5.945866058537424,-6.09601766062251,3.473526687590353,mle,gev
01108000,FULL-HYMOD-LSTM,5.7822957596090045,5.059876386257695,4.290350076765289,3.473526687590353,mle,gev
01108000,HYMOD-LSTM,2.324870767558002,1.629064251262914,0.9370139891178475,3.473526687590353,mle,gev
01108000,HBV Recalib,-0.572273321972415,-0.6703245348908649,-0.7719362231270637,3.0976618780658436,mle,gev
01108000,Full-Hymod,-0.9482713501819351,-0.6989138279663116,-0.40960976041164265,3.0976618780658436,mle,gev
01108000,Hymod,11.559141477105321,13.309591272747554,15.349456296889066,3.0976618780658436,mle,gev
01108000,LSTM,-5.3343998796854155,-5.856890872223207,-6.425213894966118,3.0976618780658436,mle,gev
01108000,FULL-HYMOD-LSTM,9.694993859828635,11.023524832558131,12.507647960915268,3.0976618780658436,mle,gev
01108000,HYMOD-LSTM,8.211962964676763,9.976873708449673,12.031988499064404,3.0976618780658436,mle,gev
01108000,HBV Recalib,-0.3453589361455123,-0.21527108847711318,-0.08058074632636547,2.613635162690035,mle,gev
01108000,Full-Hymod,-1.5004681576079717,-1.5821659790854845,-1.6353549385713855,2.613635162690035,mle,gev
01108000,Hymod,8.15077439158903,8.659643886177463,9.32411194951835,2.613635162690035,mle,gev
01108000,LSTM,0.9959653797040016,1.4652056767938308,2.017109974805974,2.613635162690035,mle,gev
01108000,FULL-HYMOD-LSTM,3.3376519057208736,2.596412955041309,1.8654675976756394,2.613635162690035,mle,gev
01108000,HYMOD-LSTM,6.171570930374317,6.132357622246696,6.12238185904463,2.613635162690035,mle,gev
01108000,HBV Recalib,-1.4962332069661546,-1.620152303434506,-1.7549255560160493,3.5800381205697054,mle,gev
01108000,Full-Hymod,-2.8201619401685916,-3.169766107475926,-3.525780780313732,3.5800381205697054,mle,gev
01108000,Hymod,16.422794588013,19.920743044015644,23.927841845683496,3.5800381205697054,mle,gev
01108000,LSTM,-5.4269283686778005,-6.181780508695536,-7.023851224817292,3.5800381205697054,mle,gev
01108000,FULL-HYMOD-LSTM,6.830056676332912,7.076747893707818,7.379923902713095,3.5800381205697054,mle,gev
01108000,HYMOD-LSTM,13.076106857982584,16.223701263816732,19.790552015937255,3.5800381205697054,mle,gev
